packageName,className,methodName,apis
org.ansj.ansj_lucene5_plug,IndexAndTest,toHighlighter,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-highlighter]"
org.ansj.recognition.impl,FilterRecognitionTest,insertStopWordsTest,[junit:junit]
org.ansj.util,MyStaticValue,putLibrary,[org.nlpcn:nlp-lang]
org.ansj.app.phrase,PhraseExtractor,calculateScore,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene5_plug,HeightLightTest,toHighlighter,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-highlighter]"
org.ansj.lucene5,AnsjAnalyzer,getTokenizer,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core,org.nlpcn:nlp-lang]"
org.ansj.app.crf.model,CRFModel,loadModel,[org.nlpcn:nlp-lang]
org.ansj.demo,ReloadUserLibrary,loadFormFile,[org.nlpcn:nlp-lang]
org.ansj.app.crf.model,WapitiCRFModel,loadModel,[org.nlpcn:nlp-lang]
org.ansj.lucene3,AnsjAnalysis,tokenStream,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core]"
org.ansj.app.extracting,Lexical,parse,[org.nlpcn:nlp-lang]
org.ansj.demo,NewWordFindDemo,main,[org.nlpcn:nlp-lang]
org.ansj.library,NatureLibrary,init,[org.nlpcn:nlp-lang]
org.ansj.splitWord,Analysis,analysisStr,[org.nlpcn:nlp-lang]
org.ansj.splitWord.analysis,DicAnalysis,parse,[org.nlpcn:nlp-lang]
org.ansj.domain,ResultTest,toStringWithOutNatureTest,[junit:junit]
org.ansj.library,AmbiguityLibrary,put,[org.nlpcn:nlp-lang]
org.ansj.recognition.impl,IDCardRecognitionTest,test,[junit:junit]
org.ansj.recognition.impl,StopRecognition,insertStopRegexes,[org.nlpcn:nlp-lang]
org.ansj.app.extracting,Extracting,addRuleStr,[org.nlpcn:nlp-lang]
org.ansj.library,AmbiguityLibrary,"",[org.nlpcn:nlp-lang]
org.ansj.library,DicLibraryTest,init,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.library,SynonymsLibrary,put,[org.nlpcn:nlp-lang]
org.ansj.dic,LearnTool,getTopTree,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene5_plug,IndexAndTest,search,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
org.ansj.ansj_lucene_plug,IndexTest,testDic,"[junit:junit,org.ansj:ansj_seg,org.apache.lucene:lucene-core]"
org.ansj.library,SynonymsLibrary,findAllWords,[org.nlpcn:nlp-lang]
org.ansj.lucene4,AnsjIndexAnalysis,createComponents,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core]"
org.ansj.app.summary,SummaryComputer,explan,[org.nlpcn:nlp-lang]
org.ansj.app.crf.model,WapitiCRFModelTest,checkModelString,[junit:junit]
org.ansj.lucene.util,AnsjTokenizer,reset,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core]"
org.ansj.recognition.impl,NatureRecognition,getParams,[org.nlpcn:nlp-lang]
org.ansj.app.keyword,KeyWordTest,equals,[junit:junit]
org.ansj.lucene4,AnsjIndexAnalysis,"",[org.apache.lucene:lucene-core]
org.ansj.splitWord.impl,GetWordsImpl,allWords,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene4_plug,IndexTest,poreterTest,[junit:junit]
org.ansj.app.phrase,Occurrence,addRightTerm,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene_plug,IndexAndTest,addContent,[org.apache.lucene:lucene-core]
org.ansj.dic.impl,File2Stream,multiple,[org.nlpcn:nlp-lang]
org.ansj.recognition.impl,SynonymsRecgnitionTest,test,[junit:junit]
org.ansj.app.extracting,ExtractingTaskTest,getIndex,[junit:junit]
org.ansj.app.keyword,KeyWordTest,setScore,[junit:junit]
org.ansj.lucene7,AnsjAnalyzer,createComponents,[org.apache.lucene:lucene-core]
org.ansj.recognition.impl,PhoneRecognitionTest,test,[junit:junit]
org.ansj.app.crf.model,CRFppTxtModelTest,savePathTest,[junit:junit]
org.ansj.dic,LearnTool,getForest,[org.nlpcn:nlp-lang]
org.ansj.test,RealNameTest,test,[junit:junit]
org.ansj.lucene7,AnsjAnalyzer,getTokenizer,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core,org.nlpcn:nlp-lang]"
org.ansj.recognition.impl,SynonymsRecgnition,"",[org.nlpcn:nlp-lang]
org.ansj.recognition.arrimpl,UserDefineRecognition,getInt,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene5_plug,HeightLightTest,main,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
org.ansj.library,DATDictionary,personNameFull,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene_plug,IndexAndTest,test,"[junit:junit,org.ansj:ansj_seg,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
org.ansj.app.crf,Config,"",[org.nlpcn:nlp-lang]
org.ansj.app.crf,MakeTrainFile,"",[org.nlpcn:nlp-lang]
org.ansj.app.keyword,KeyWordComputer,computeArticleTfidf,[org.nlpcn:nlp-lang]
org.ansj.demo,FileDemo,main,[org.nlpcn:nlp-lang]
org.ansj.library,DicLibrary,gets,[org.nlpcn:nlp-lang]
org.ansj.app.crf.model,CRFppTxtModel,loadConfig,[org.nlpcn:nlp-lang]
org.ansj.util,Counter,visitFile,[org.nlpcn:nlp-lang]
org.ansj.recognition.impl,NatureRecognitionTest,test,[junit:junit]
org.ansj.splitWord,Analysis,next,[org.nlpcn:nlp-lang]
org.ansj.recognition.arrimpl,PersonRecognition,getPersonNodeViterbi,[org.nlpcn:nlp-lang]
org.ansj.recognition.arrimpl,PersonRecognition,"",[org.nlpcn:nlp-lang]
org.ansj.test,TestError,test,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.app.extracting,ExtractingTest,test2,[junit:junit]
org.ansj.ansj_lucene5_plug,AppTest,parse,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core]"
org.ansj.domain,Term,merage,[org.nlpcn:nlp-lang]
org.ansj.library,DicLibrary,delete,[org.nlpcn:nlp-lang]
org.ansj.recognition.impl,UserDicNatureRecognition,"",[org.nlpcn:nlp-lang]
org.ansj.app.crf,ConfigTest,makeToElementList1,[junit:junit]
org.ansj.app.crf,ElementTest,nameStrTest1,[junit:junit]
org.ansj.app.crf.model,CRFModelTest,savePathTest,[junit:junit]
org.ansj.app.keyword,KeyWordTest,setName,[junit:junit]
org.ansj.demo,ReloadAmbiguityLibrary,main,[org.nlpcn:nlp-lang]
org.ansj.splitWord.analysis,NlpAnalysis,"",[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene_plug,IndexTest,testQuery,"[junit:junit,org.apache.lucene:lucene-core]"
org.ansj.app.extracting.domain,RuleIndex,add,[org.nlpcn:nlp-lang]
org.ansj.library,StopLibrary,init,[org.nlpcn:nlp-lang]
org.ansj.recognition.arrimpl,UserDefineRecognition,"",[org.nlpcn:nlp-lang]
org.ansj.app.crf,Model,writeModel,[org.nlpcn:nlp-lang]
org.ansj.test,TagWordTest,test,[junit:junit]
org.ansj.library,DATDictionary,"",[org.nlpcn:nlp-lang]
org.ansj.recognition.impl,EmailRecognitionTest,recognition,[junit:junit]
org.ansj.library,SynonymsLibrary,"",[org.nlpcn:nlp-lang]
org.ansj.lucene3,NearTest,testSearch,[org.apache.lucene:lucene-core]
org.ansj.recognition.arrimpl,PersonRecognitionTest,test,[junit:junit]
org.ansj.library,DicLibrary,get,[org.nlpcn:nlp-lang]
org.ansj.lucene3,AnsjAnalysis,"",[org.apache.lucene:lucene-core]
org.ansj.recognition.arrimpl,UserDefineRecognition,reset,[org.nlpcn:nlp-lang]
org.ansj.recognition.impl,NatureRecognitionTest,natureGuess,[junit:junit]
org.ansj.app.crf.model,WapitiCRFModelTest,loadModelInputStringTest,[junit:junit]
org.ansj.dic,LearnTool,learn,[org.nlpcn:nlp-lang]
org.ansj.dic.impl,Jar2StreamTest,test,[junit:junit]
org.ansj.splitWord,Analysis,setForests,[org.nlpcn:nlp-lang]
org.ansj.app.phrase,Occurrence,getRightTerms,[org.nlpcn:nlp-lang]
org.ansj.lucene6,AnsjAnalyzer,"","[org.ansj:ansj_seg,org.apache.lucene:lucene-core,org.nlpcn:nlp-lang]"
org.ansj.util,Counter,"",[org.nlpcn:nlp-lang]
org.ansj.library,SynonymsLibrary,insert,[org.nlpcn:nlp-lang]
org.ansj.demo,LearnToolDemo,main,[org.nlpcn:nlp-lang]
org.ansj.demo,NlpDemoTest,insertWord,[org.nlpcn:nlp-lang]
org.ansj.lucene7,AnsjAnalyzer,"","[org.ansj:ansj_seg,org.apache.lucene:lucene-core,org.nlpcn:nlp-lang]"
org.ansj.app.crf.model,WapitiCRFModel,toFeatureName,[org.nlpcn:nlp-lang]
org.ansj.app.summary,TagContentTest,test,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.demo,SentenceCover,main,[org.nlpcn:nlp-lang]
org.ansj.library,SynonymsLibrary,append,[org.nlpcn:nlp-lang]
org.ansj.test,SummaryTest,main,[org.nlpcn:nlp-lang]
org.ansj.app.crf,ConfigTest,getTagIfOutArr,[junit:junit]
org.ansj.app.crf,ConfigTest,wordAlertTest,[junit:junit]
org.ansj.app.crf,SplitWord,cut,[org.nlpcn:nlp-lang]
org.ansj.lucene6,AnsjAnalyzer,getTokenizer,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core,org.nlpcn:nlp-lang]"
org.ansj.recognition.arrimpl,NewWordRecognition,recognition,[org.nlpcn:nlp-lang]
org.ansj.library,SynonymsLibrary,keys,[org.nlpcn:nlp-lang]
org.ansj.recognition.impl,NatureRecognition,"",[org.nlpcn:nlp-lang]
org.ansj.library,DicLibrary,insertOrCreate,[org.nlpcn:nlp-lang]
org.ansj.recognition.impl,NatureRecognitionTest,recognitionListAndInt,[junit:junit]
org.ansj.ansj_lucene5_plug,IndexAndTest,addContent,[org.apache.lucene:lucene-core]
org.ansj.app.crf,MakeTrainFile,main,[org.nlpcn:nlp-lang]
org.ansj.util,MyStaticValue,getForeignDicReader,[org.nlpcn:nlp-lang]
org.ansj.dic,DicReader,getReader,[org.nlpcn:nlp-lang]
org.ansj.library,DATDictionary,loadDAT,[org.nlpcn:nlp-lang]
org.ansj.app.summary,SummaryComputer,toSentenceList,[org.nlpcn:nlp-lang]
org.ansj.library,DicLibraryTest,insertTest2,[junit:junit]
org.ansj.test,SpeedTest,main,[org.nlpcn:nlp-lang]
org.ansj.library,DATDictionary,write2File,[org.nlpcn:nlp-lang]
org.ansj.recognition.arrimpl,UserDefineRecognition,termStatus,[org.nlpcn:nlp-lang]
org.ansj.app.crf,ConfigTest,getTagName0,[junit:junit]
org.ansj.splitWord.impl,GetWordsImpl,getStatement,[org.nlpcn:nlp-lang]
org.ansj.recognition.impl,FilterRecognitionTest,test,[junit:junit]
org.ansj.library,DicLibrary,clear,[org.nlpcn:nlp-lang]
org.ansj.lucene.util,PorterStemmer,add,[org.apache.lucene:lucene-core]
org.ansj.library,DATDictionary,getId,[org.nlpcn:nlp-lang]
org.ansj.library,DicLibrary,put,[org.nlpcn:nlp-lang]
org.ansj.recognition.arrimpl,PersonRecognition,recognition,[org.nlpcn:nlp-lang]
org.ansj.util,MyStaticValue,"",[org.nlpcn:nlp-lang]
org.ansj.library,DATDictionary,status,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene5_plug,IndexTest,toHighlighter,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-highlighter]"
org.ansj.library,DicLibraryTest,keyTest,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.recognition.impl,SynonymsRecgnition,recognition,[org.nlpcn:nlp-lang]
org.ansj.app.crf,SplitWordTest,test,[junit:junit]
org.ansj.library,NgramLibrary,getTwoWordFreq,[org.nlpcn:nlp-lang]
org.ansj.lucene4,AnsjAnalysis,createComponents,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core]"
org.ansj.ansj_lucene_plug,AppTest,main,[org.ansj:ansj_seg]
org.ansj.app.crf.model,CRFppTxtModelTest,loadModelInputStringTest2,[junit:junit]
org.ansj.lucene4,AnsjAnalysis,"",[org.apache.lucene:lucene-core]
org.ansj.library,AmbiguityLibrary,remove,[org.nlpcn:nlp-lang]
org.ansj.app.crf.model,WapitiCRFModelTest,loadModelInputStringTest1,[junit:junit]
org.ansj.lucene.util,AnsjTokenizer,filterTerm,[org.ansj:ansj_seg]
org.ansj.splitWord.analysis,ToAnalysis,parse,[org.nlpcn:nlp-lang]
org.ansj.app.crf,ConfigTest,getTagName3,[junit:junit]
org.ansj.lucene.util,AnsjTokenizer,"","[org.ansj:ansj_seg,org.apache.lucene:lucene-core]"
org.ansj.app.crf.model,CRFModelTest,before,[junit:junit]
org.ansj.recognition.impl,NatureRecognition,guessNature,[org.nlpcn:nlp-lang]
org.ansj.app.summary,TagContentTest,test1,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.splitWord.analysis,DicAnalysisTest,test,[junit:junit]
org.ansj.ansj_lucene5_plug,IndexTest,testIndex,"[junit:junit,org.apache.lucene:lucene-core]"
org.ansj.app.phrase,PhraseExtractor,"",[org.nlpcn:nlp-lang]
org.ansj.library,StopLibrary,get,[org.nlpcn:nlp-lang]
org.ansj.app.crf.model,WapitiCRFModelTest,test,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.library,DicLibrary,"",[org.nlpcn:nlp-lang]
org.ansj.library,DicLibraryTest,delete,[junit:junit]
org.ansj.splitWord.analysis,DicAnalysisTest,init,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.ansj_lucene5_plug,TestToken,main,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core]"
org.ansj.app.crf.model,CRFppTxtModel,loadTagCoven,[org.nlpcn:nlp-lang]
org.ansj.library,DicLibrary,insert,[org.nlpcn:nlp-lang]
org.ansj.recognition.impl,UserDicNatureRecognition,recognition,[org.nlpcn:nlp-lang]
org.ansj.app.crf,ConfigTest,getTagIfOutArr1,[junit:junit]
org.ansj.app.extracting,Extracting,"",[org.nlpcn:nlp-lang]
org.ansj.app.crf,Config,wordAlert,[org.nlpcn:nlp-lang]
org.ansj,CorpusTest,init,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.app.crf.model,CRFModelTest,cute,[junit:junit]
org.ansj.splitWord.analysis,NlpAnalysis,isRuleWord,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene_plug,HeightLightTest2,search,[org.apache.lucene:lucene-core]
org.ansj.recognition.impl,ExtractingRecognition,recognition,[org.nlpcn:nlp-lang]
org.ansj.splitWord.analysis,DicAnalysisTest,test1,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.splitWord.analysis,DicAnalysisTest,test2,[junit:junit]
org.ansj.app.crf,ConfigTest,makeToElementList,[junit:junit]
org.ansj.util,Counter,count,[org.nlpcn:nlp-lang]
org.ansj.app.crf,ConfigTest,getTagName4,[junit:junit]
org.ansj.recognition.impl,KilobitRecognitionTest,test1,[junit:junit]
org.ansj.ansj_lucene4_plug,AppTest,main,[org.apache.lucene:lucene-core]
org.ansj.app.extracting,TokenTest,test,[junit:junit]
org.ansj.recognition.arrimpl,NewWordRecognition,"",[org.nlpcn:nlp-lang]
org.ansj.library,SynonymsLibrary,reload,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene_plug,IndexTest,search,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
org.ansj.app.crf.model,WapitiCRFModelTest,savePathTest,[junit:junit]
org.ansj.app.keyword,KeyWordComputerTest,test,[junit:junit]
org.ansj.ansj_lucene_plug,IndexTest,testIndex,"[junit:junit,org.apache.lucene:lucene-core]"
org.ansj.app.extracting,LexicalTest,test,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.app.summary,TagContent,tagContent,[org.nlpcn:nlp-lang]
org.ansj.app.summary,TagContentTest,testHighlight,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.library,SynonymsLibrary,remove,[org.nlpcn:nlp-lang]
org.ansj.splitWord,Analysis,setIsNewWord,[org.nlpcn:nlp-lang]
org.ansj.recognition.impl,UserDicNatureRecognitionTest,test,[junit:junit]
org.ansj.dic,LearnTool,addListToTerm,[org.nlpcn:nlp-lang]
org.ansj.library,DicLibrary,remove,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene4_plug,IndexTest,search,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
org.ansj.library,AmbiguityLibrary,putIfAbsent,[org.nlpcn:nlp-lang]
org.ansj.app.crf.model,CRFppTxtModelTest,test,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.dic.impl,File2Stream,toStream,[org.nlpcn:nlp-lang]
org.ansj.library,AmbiguityLibrary,init,[org.nlpcn:nlp-lang]
org.ansj.app.crf.model,CRFppTxtModel,loadFeatureName,[org.nlpcn:nlp-lang]
org.ansj.app.crf,ConfigTest,getTagName2,[junit:junit]
org.ansj.app.phrase,PhraseExtractor,calculateCosineSimilarity,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene_plug,HeightLightTest2,toHighlighter,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-highlighter]"
org.ansj.app.crf.model,CRFppTxtModel,loadModel,[org.nlpcn:nlp-lang]
org.ansj.app.extracting,ExtractingTest,test1,[junit:junit]
org.ansj.library,CrfLibrary,"",[org.nlpcn:nlp-lang]
org.ansj.library,NatureLibrary,"",[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene_plug,IndexTest,toHighlighter,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-highlighter]"
org.ansj.lucene3,NearTest,createIndex,[org.apache.lucene:lucene-core]
org.ansj.ansj_lucene5_plug,IndexTest,poreterTest,"[junit:junit,org.apache.lucene:lucene-analyzers-common]"
org.ansj.ansj_lucene_plug,TestToken,main,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core]"
org.ansj.app.phrase,PhraseExtractor,addTerm,[org.nlpcn:nlp-lang]
org.ansj.app.summary,TagContentTest,testVI,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.splitWord.analysis,NlpAnalysis,getResult,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene5_plug,HeightLightTest,"",[org.apache.lucene:lucene-core]
org.ansj.app.crf.model,CRFppTxtModelTest,cute,[junit:junit]
org.ansj.lucene5,AnsjAnalyzer,createComponents,[org.apache.lucene:lucene-core]
org.ansj.app.crf,Model,"",[org.nlpcn:nlp-lang]
org.ansj.app.crf.model,CRFModelTest,test,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.recognition.impl,FilterRecognitionTest,stopTest,[junit:junit]
org.ansj.recognition.impl,NatureRecognitionTest,recognitionList,[junit:junit]
org.ansj.library,CrfLibrary,reload,[org.nlpcn:nlp-lang]
org.ansj.library,AmbiguityLibrary,reload,[org.nlpcn:nlp-lang]
org.ansj.library,DicLibrary,keys,[org.nlpcn:nlp-lang]
org.ansj.lucene.util,PorterStemmer,stem,[org.apache.lucene:lucene-core]
org.ansj.app.phrase,Occurrence,addLeftTerm,[org.nlpcn:nlp-lang]
org.ansj.domain,ResultTest,toStringSplitTest,[junit:junit]
org.ansj.lucene3,TestFilter,main,[org.apache.lucene:lucene-core]
org.ansj.splitWord.analysis,BaseAnalysisTest,test,[junit:junit]
org.ansj.util,MyStaticValue,getPersonDicReader,[org.nlpcn:nlp-lang]
org.ansj.recognition.impl,TimeRecognitionTest,test,[junit:junit]
org.ansj.app.extracting,ExtractingTest,test,[junit:junit]
org.ansj.ansj_lucene_plug,IndexAndTest,toHighlighter,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-highlighter]"
org.ansj.ansj_lucene_plug,IndexTest,poreterTest,"[junit:junit,org.apache.lucene:lucene-analyzers-common]"
org.ansj.lucene.util,AnsjTokenizerFactory,"","[org.apache.lucene:lucene-analyzers-common,org.nlpcn:nlp-lang]"
org.ansj.library,DicLibrary,init,[org.nlpcn:nlp-lang]
org.ansj.library,NgramLibrary,"",[org.nlpcn:nlp-lang]
org.ansj.lucene.util,AnsjTokenizer,incrementToken,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core]"
org.ansj.lucene5,AnsjAnalyzer,"","[org.ansj:ansj_seg,org.apache.lucene:lucene-core,org.nlpcn:nlp-lang]"
org.ansj.recognition.arrimpl,NewWordRecognition,reset,[org.nlpcn:nlp-lang]
org.ansj.app.crf.model,CRFppTxtModelTest,loadModelInputStringTest,[junit:junit]
org.ansj.recognition.arrimpl,UserDefineRecognition,recognition,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene4_plug,IndexTest,addContent,[org.apache.lucene:lucene-core]
org.ansj.ansj_lucene5_plug,IndexAndTest,test,"[junit:junit,org.ansj:ansj_seg,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
org.ansj.app.extracting,RuleFormatTest,ruleFormatTest,[junit:junit]
org.ansj.app.phrase,PhraseExtractor,calculateEntropy,[org.nlpcn:nlp-lang]
org.ansj.library,DicLibrary,putIfAbsent,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene_plug,HeightLightTest,toHighlighter,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-highlighter]"
org.ansj.domain,ResultTest,toStringWithOutNatureSplitTest,[junit:junit]
org.ansj.library,StopLibrary,"",[org.nlpcn:nlp-lang]
org.ansj.lucene.util,AnsjTokenizer,parse,[org.ansj:ansj_seg]
org.ansj.ansj_lucene4_plug,IndexTest,indexTest,"[junit:junit,org.ansj:ansj_seg,org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
org.ansj.ansj_lucene_plug,HeightLightTest,"",[org.apache.lucene:lucene-core]
org.ansj.ansj_lucene4_plug,Test,main,[org.apache.lucene:lucene-core]
org.ansj.ansj_lucene_plug,PhraseTest,main,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
org.ansj.app.crf.model,WapitiCRFModel,checkModel,[org.nlpcn:nlp-lang]
org.ansj.app.extracting.domain,RuleIndex,getForest,[org.nlpcn:nlp-lang]
org.ansj.recognition.impl,FilterRecognitionTest,clearTest,[junit:junit]
org.ansj.ansj_lucene5_plug,IndexTest,indexTest,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
org.ansj.app.crf,ConfigTest,setTemplateTest,[junit:junit]
org.ansj.ansj_lucene4_plug,IndexTest,toHighlighter,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-highlighter]"
org.ansj.solr,AnsjTokenizerFactory,create,"[org.ansj:ansj_lucene4_plug,org.ansj:ansj_seg,org.apache.lucene:lucene-core]"
org.ansj.app.crf,ModelTest,test,[junit:junit]
org.ansj.app.extracting,RuleTest,test,[junit:junit]
org.ansj.app.phrase,Occurrence,"",[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene5_plug,HeightLightTest,search,[org.apache.lucene:lucene-core]
org.ansj.recognition.arrimpl,PersonRecognition,setAllNode,[org.nlpcn:nlp-lang]
org.ansj.recognition.impl,DicRecognition,recognition,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene5_plug,IndexTest,search,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
org.ansj.app.crf.model,CRFppTxtModel,toFeatureName,[org.nlpcn:nlp-lang]
org.ansj.library,SynonymsLibrary,init,[org.nlpcn:nlp-lang]
org.ansj.app.extracting.domain,RuleIndex,"",[org.nlpcn:nlp-lang]
org.ansj.recognition.arrimpl,NumRecognitionTest,test,[junit:junit]
org.ansj.solr,AnsjTokenizerFactory,"",[org.apache.lucene:lucene-analyzers-common]
org.ansj.splitWord.analysis,NlpAnalysis,parse,[org.nlpcn:nlp-lang]
org.ansj.splitWord.analysis,ToAnalysis,getResult,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene5_plug,IndexTest,testDic,"[junit:junit,org.ansj:ansj_seg,org.apache.lucene:lucene-core]"
org.ansj.ansj_lucene_plug,HeightLightTest,main,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
org.ansj.app.crf.model,CRFModel,checkModel,[org.nlpcn:nlp-lang]
org.ansj.dic,LearnTool,addTerm,[org.nlpcn:nlp-lang]
org.ansj.dic.impl,File2Stream,"",[org.nlpcn:nlp-lang]
org.ansj.app.crf,ElementTest,elementTest,[junit:junit]
org.ansj.demo,ReloadUserLibrary,loadFormStr,[org.nlpcn:nlp-lang]
org.ansj.dic,LearnTool,active,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene_plug,IndexTest,indexTest,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
org.ansj.app.summary,SummaryComputer,"",[org.nlpcn:nlp-lang]
org.ansj.lucene6,AnsjAnalyzer,createComponents,[org.apache.lucene:lucene-core]
org.ansj.util,Counter,addTerm,[org.nlpcn:nlp-lang]
org.ansj.demo,ReloadAmbiguityLibrary,loadFormFile,[org.nlpcn:nlp-lang]
org.ansj.library,CrfLibrary,get,[org.nlpcn:nlp-lang]
org.ansj.lucene3,AnsjIndexAnalysis,"",[org.apache.lucene:lucene-core]
org.ansj.recognition.impl,NatureRecognition,getTermNatures,[org.nlpcn:nlp-lang]
org.ansj.recognition.impl,DicRecognitionTest,recognition,[junit:junit]
org.ansj.util,Graph,"",[org.nlpcn:nlp-lang]
org.ansj.dic,LearnTool,valueResult,[org.nlpcn:nlp-lang]
org.ansj.splitWord.analysis,DicAnalysis,getResult,[org.nlpcn:nlp-lang]
