packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
org.ansj.ansj_lucene5_plug,IndexAndTest,search,org.apache.lucene:lucene-queryparser,"","lucene,apache,index",5,34,0.15
org.ansj.ansj_lucene_plug,IndexTest,testDic,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",24,32,0.75
org.ansj.ansj_lucene_plug,IndexTest,testDic,junit:junit,Testing Frameworks,"testing,junit",2,32,0.06
org.ansj.ansj_lucene_plug,IndexTest,testDic,org.ansj:ansj_seg,"","",6,32,0.19
org.ansj.library,AmbiguityLibrary,"",org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.library,SynonymsLibrary,findAllWords,org.nlpcn:nlp-lang,"",nlp,7,7,1.0
org.ansj.lucene4,AnsjIndexAnalysis,createComponents,org.ansj:ansj_seg,"","",1,5,0.2
org.ansj.lucene4,AnsjIndexAnalysis,createComponents,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,5,0.8
org.ansj.app.summary,SummaryComputer,explan,org.nlpcn:nlp-lang,"",nlp,44,44,1.0
org.ansj.app.crf.model,WapitiCRFModelTest,checkModelString,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.lucene.util,AnsjTokenizer,reset,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,16,0.25
org.ansj.lucene.util,AnsjTokenizer,reset,org.ansj:ansj_seg,"","",12,16,0.75
org.ansj.recognition.impl,NatureRecognition,getParams,org.nlpcn:nlp-lang,"",nlp,14,14,1.0
org.ansj.app.keyword,KeyWordTest,equals,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
org.ansj.library,NgramLibrary,"",org.nlpcn:nlp-lang,"",nlp,3,3,1.0
org.ansj.splitWord.impl,GetWordsImpl,allWords,org.nlpcn:nlp-lang,"",nlp,3,3,1.0
org.ansj.ansj_lucene4_plug,IndexTest,poreterTest,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.ansj.app.phrase,Occurrence,addRightTerm,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.ansj_lucene_plug,IndexAndTest,addContent,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",28,28,1.0
org.ansj.dic.impl,File2Stream,multiple,org.nlpcn:nlp-lang,"",nlp,1,1,1.0
org.ansj.recognition.impl,SynonymsRecgnitionTest,test,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.ansj.app.extracting,ExtractingTaskTest,getIndex,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.app.keyword,KeyWordTest,setScore,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.lucene7,AnsjAnalyzer,createComponents,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",5,5,1.0
org.ansj.recognition.impl,PhoneRecognitionTest,test,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.app.crf.model,CRFppTxtModelTest,savePathTest,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.ansj.dic,LearnTool,getForest,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.test,RealNameTest,test,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.ansj.library,DATDictionary,"",org.nlpcn:nlp-lang,"",nlp,5,5,1.0
org.ansj.lucene7,AnsjAnalyzer,getTokenizer,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,79,0.01
org.ansj.lucene7,AnsjAnalyzer,getTokenizer,org.nlpcn:nlp-lang,"",nlp,29,79,0.37
org.ansj.lucene7,AnsjAnalyzer,getTokenizer,org.ansj:ansj_seg,"","",49,79,0.62
org.ansj.recognition.arrimpl,UserDefineRecognition,getInt,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.util,Counter,"",org.nlpcn:nlp-lang,"",nlp,5,5,1.0
org.ansj.ansj_lucene5_plug,HeightLightTest,main,org.apache.lucene:lucene-queryparser,"","lucene,apache,index",3,18,0.17
org.ansj.ansj_lucene5_plug,HeightLightTest,main,org.ansj:ansj_seg,"","",11,18,0.61
org.ansj.ansj_lucene5_plug,HeightLightTest,main,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,18,0.22
org.ansj.library,DATDictionary,personNameFull,org.nlpcn:nlp-lang,"",nlp,6,6,1.0
org.ansj.ansj_lucene_plug,IndexAndTest,test,org.ansj:ansj_seg,"","",24,68,0.35
org.ansj.ansj_lucene_plug,IndexAndTest,test,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",6,68,0.09
org.ansj.ansj_lucene_plug,IndexAndTest,test,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",36,68,0.53
org.ansj.ansj_lucene_plug,IndexAndTest,test,junit:junit,Testing Frameworks,"testing,junit",2,68,0.03
org.ansj.app.keyword,KeyWordComputer,computeArticleTfidf,org.nlpcn:nlp-lang,"",nlp,4,4,1.0
org.ansj.demo,FileDemo,main,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.library,DicLibrary,gets,org.nlpcn:nlp-lang,"",nlp,6,6,1.0
org.ansj.app.crf.model,CRFppTxtModel,loadConfig,org.nlpcn:nlp-lang,"",nlp,8,8,1.0
org.ansj.lucene.util,AnsjTokenizer,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",62,106,0.58
org.ansj.lucene.util,AnsjTokenizer,"",org.ansj:ansj_seg,"","",44,106,0.42
org.ansj.util,Counter,visitFile,org.nlpcn:nlp-lang,"",nlp,6,6,1.0
org.ansj.recognition.impl,NatureRecognitionTest,test,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.ansj.splitWord,Analysis,next,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.ansj_lucene_plug,HeightLightTest,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",8,8,1.0
org.ansj.recognition.arrimpl,PersonRecognition,getPersonNodeViterbi,org.nlpcn:nlp-lang,"",nlp,9,9,1.0
org.ansj.test,TestError,test,junit:junit,Testing Frameworks,"testing,junit",1,10,0.1
org.ansj.test,TestError,test,org.nlpcn:nlp-lang,"",nlp,9,10,0.9
org.ansj.app.extracting,ExtractingTest,test2,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.ansj.ansj_lucene5_plug,AppTest,parse,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",8,12,0.67
org.ansj.ansj_lucene5_plug,AppTest,parse,org.ansj:ansj_seg,"","",4,12,0.33
org.ansj.domain,Term,merage,org.nlpcn:nlp-lang,"",nlp,4,4,1.0
org.ansj.library,DicLibrary,delete,org.nlpcn:nlp-lang,"",nlp,5,5,1.0
org.ansj.app.crf,ConfigTest,makeToElementList1,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.app.crf,ElementTest,nameStrTest1,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.app.crf.model,CRFModelTest,savePathTest,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.app.keyword,KeyWordTest,setName,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.demo,ReloadAmbiguityLibrary,main,org.nlpcn:nlp-lang,"",nlp,7,7,1.0
org.ansj.ansj_lucene_plug,IndexTest,testQuery,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",24,26,0.92
org.ansj.ansj_lucene_plug,IndexTest,testQuery,junit:junit,Testing Frameworks,"testing,junit",2,26,0.08
org.ansj.app.extracting.domain,RuleIndex,add,org.nlpcn:nlp-lang,"",nlp,4,4,1.0
org.ansj.library,StopLibrary,init,org.nlpcn:nlp-lang,"",nlp,10,10,1.0
org.ansj.app.crf,Model,writeModel,org.nlpcn:nlp-lang,"",nlp,12,12,1.0
org.ansj.test,TagWordTest,test,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.ansj.recognition.impl,EmailRecognitionTest,recognition,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.lucene3,NearTest,testSearch,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",38,38,1.0
org.ansj.recognition.arrimpl,PersonRecognitionTest,test,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.ansj.library,DicLibrary,get,org.nlpcn:nlp-lang,"",nlp,14,14,1.0
org.ansj.recognition.arrimpl,UserDefineRecognition,reset,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.recognition.impl,NatureRecognitionTest,natureGuess,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.ansj.app.crf.model,WapitiCRFModelTest,loadModelInputStringTest,junit:junit,Testing Frameworks,"testing,junit",7,7,1.0
org.ansj.dic,LearnTool,learn,org.nlpcn:nlp-lang,"",nlp,3,3,1.0
org.ansj.dic.impl,Jar2StreamTest,test,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.ansj.splitWord,Analysis,setForests,org.nlpcn:nlp-lang,"",nlp,3,3,1.0
org.ansj.app.phrase,Occurrence,getRightTerms,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.library,SynonymsLibrary,insert,org.nlpcn:nlp-lang,"",nlp,12,12,1.0
org.ansj.demo,LearnToolDemo,main,org.nlpcn:nlp-lang,"",nlp,6,6,1.0
org.ansj.demo,NlpDemoTest,insertWord,org.nlpcn:nlp-lang,"",nlp,7,7,1.0
org.ansj.app.crf.model,WapitiCRFModel,toFeatureName,org.nlpcn:nlp-lang,"",nlp,4,4,1.0
org.ansj.app.summary,TagContentTest,test,junit:junit,Testing Frameworks,"testing,junit",1,3,0.33
org.ansj.app.summary,TagContentTest,test,org.nlpcn:nlp-lang,"",nlp,2,3,0.67
org.ansj.demo,SentenceCover,main,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.library,SynonymsLibrary,append,org.nlpcn:nlp-lang,"",nlp,7,7,1.0
org.ansj.test,SummaryTest,main,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.app.crf,ConfigTest,getTagIfOutArr,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.app.crf,ConfigTest,wordAlertTest,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.app.crf,SplitWord,cut,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.lucene6,AnsjAnalyzer,getTokenizer,org.nlpcn:nlp-lang,"",nlp,29,79,0.37
org.ansj.lucene6,AnsjAnalyzer,getTokenizer,org.ansj:ansj_seg,"","",49,79,0.62
org.ansj.lucene6,AnsjAnalyzer,getTokenizer,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,79,0.01
org.ansj.recognition.arrimpl,NewWordRecognition,recognition,org.nlpcn:nlp-lang,"",nlp,25,25,1.0
org.ansj.library,SynonymsLibrary,keys,org.nlpcn:nlp-lang,"",nlp,1,1,1.0
org.ansj.library,DicLibrary,insertOrCreate,org.nlpcn:nlp-lang,"",nlp,11,11,1.0
org.ansj.recognition.impl,NatureRecognitionTest,recognitionListAndInt,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.ansj_lucene5_plug,IndexAndTest,addContent,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",14,14,1.0
org.ansj.app.crf,MakeTrainFile,main,org.nlpcn:nlp-lang,"",nlp,17,17,1.0
org.ansj.util,MyStaticValue,getForeignDicReader,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.dic,DicReader,getReader,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.library,DATDictionary,loadDAT,org.nlpcn:nlp-lang,"",nlp,34,34,1.0
org.ansj.app.summary,SummaryComputer,toSentenceList,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.library,DicLibraryTest,insertTest2,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.test,SpeedTest,main,org.nlpcn:nlp-lang,"",nlp,6,6,1.0
org.ansj.library,DATDictionary,write2File,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.recognition.arrimpl,UserDefineRecognition,termStatus,org.nlpcn:nlp-lang,"",nlp,9,9,1.0
org.ansj.app.crf,ConfigTest,getTagName0,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.splitWord.impl,GetWordsImpl,getStatement,org.nlpcn:nlp-lang,"",nlp,4,4,1.0
org.ansj.recognition.impl,FilterRecognitionTest,test,junit:junit,Testing Frameworks,"testing,junit",11,11,1.0
org.ansj.library,DicLibrary,clear,org.nlpcn:nlp-lang,"",nlp,1,1,1.0
org.ansj.lucene.util,PorterStemmer,add,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
org.ansj.app.phrase,PhraseExtractor,"",org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.library,DATDictionary,getId,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.library,DicLibrary,put,org.nlpcn:nlp-lang,"",nlp,3,3,1.0
org.ansj.recognition.arrimpl,PersonRecognition,recognition,org.nlpcn:nlp-lang,"",nlp,18,18,1.0
org.ansj.util,Graph,"",org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.library,DATDictionary,status,org.nlpcn:nlp-lang,"",nlp,6,6,1.0
org.ansj.ansj_lucene5_plug,IndexTest,toHighlighter,org.apache.lucene:lucene-highlighter,"","lucene,apache,index",10,24,0.42
org.ansj.ansj_lucene5_plug,IndexTest,toHighlighter,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",14,24,0.58
org.ansj.library,DicLibraryTest,keyTest,junit:junit,Testing Frameworks,"testing,junit",3,4,0.75
org.ansj.library,DicLibraryTest,keyTest,org.nlpcn:nlp-lang,"",nlp,1,4,0.25
org.ansj.recognition.impl,SynonymsRecgnition,recognition,org.nlpcn:nlp-lang,"",nlp,8,8,1.0
org.ansj.app.crf,SplitWordTest,test,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.ansj.library,NgramLibrary,getTwoWordFreq,org.nlpcn:nlp-lang,"",nlp,1,1,1.0
org.ansj.lucene4,AnsjAnalysis,createComponents,org.ansj:ansj_seg,"","",1,5,0.2
org.ansj.lucene4,AnsjAnalysis,createComponents,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,5,0.8
org.ansj.ansj_lucene_plug,AppTest,main,org.ansj:ansj_seg,"","",36,36,1.0
org.ansj.app.crf.model,CRFppTxtModelTest,loadModelInputStringTest2,junit:junit,Testing Frameworks,"testing,junit",7,7,1.0
org.ansj.app.phrase,Occurrence,"",org.nlpcn:nlp-lang,"",nlp,4,4,1.0
org.ansj.library,AmbiguityLibrary,remove,org.nlpcn:nlp-lang,"",nlp,8,8,1.0
org.ansj.app.crf.model,WapitiCRFModelTest,loadModelInputStringTest1,junit:junit,Testing Frameworks,"testing,junit",7,7,1.0
org.ansj.lucene.util,AnsjTokenizer,filterTerm,org.ansj:ansj_seg,"","",24,24,1.0
org.ansj.splitWord.analysis,ToAnalysis,parse,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.app.crf,ConfigTest,getTagName3,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.lucene3,AnsjAnalysis,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
org.ansj.app.crf.model,CRFModelTest,before,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.ansj.recognition.impl,NatureRecognition,guessNature,org.nlpcn:nlp-lang,"",nlp,14,14,1.0
org.ansj.app.summary,TagContentTest,test1,org.nlpcn:nlp-lang,"",nlp,2,3,0.67
org.ansj.app.summary,TagContentTest,test1,junit:junit,Testing Frameworks,"testing,junit",1,3,0.33
org.ansj.splitWord.analysis,DicAnalysisTest,test,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.ansj.ansj_lucene5_plug,IndexTest,testIndex,junit:junit,Testing Frameworks,"testing,junit",1,14,0.07
org.ansj.ansj_lucene5_plug,IndexTest,testIndex,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",13,14,0.93
org.ansj.library,StopLibrary,get,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.app.crf.model,WapitiCRFModelTest,test,junit:junit,Testing Frameworks,"testing,junit",1,3,0.33
org.ansj.app.crf.model,WapitiCRFModelTest,test,org.nlpcn:nlp-lang,"",nlp,2,3,0.67
org.ansj.library,DicLibraryTest,delete,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.splitWord.analysis,DicAnalysisTest,init,junit:junit,Testing Frameworks,"testing,junit",1,2,0.5
org.ansj.splitWord.analysis,DicAnalysisTest,init,org.nlpcn:nlp-lang,"",nlp,1,2,0.5
org.ansj.ansj_lucene5_plug,TestToken,main,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",23,34,0.68
org.ansj.ansj_lucene5_plug,TestToken,main,org.ansj:ansj_seg,"","",11,34,0.32
org.ansj.app.crf.model,CRFppTxtModel,loadTagCoven,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.library,DicLibrary,insert,org.nlpcn:nlp-lang,"",nlp,7,7,1.0
org.ansj.recognition.impl,UserDicNatureRecognition,recognition,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.app.crf,ConfigTest,getTagIfOutArr1,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.lucene4,AnsjIndexAnalysis,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
org.ansj.app.crf,Config,wordAlert,org.nlpcn:nlp-lang,"",nlp,4,4,1.0
org.ansj,CorpusTest,init,org.nlpcn:nlp-lang,"",nlp,3,4,0.75
org.ansj,CorpusTest,init,junit:junit,Testing Frameworks,"testing,junit",1,4,0.25
org.ansj.app.crf.model,CRFModelTest,cute,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.ansj.splitWord.analysis,NlpAnalysis,isRuleWord,org.nlpcn:nlp-lang,"",nlp,2,2,1.0
org.ansj.ansj_lucene_plug,HeightLightTest2,search,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",46,46,1.0
org.ansj.recognition.impl,ExtractingRecognition,recognition,org.nlpcn:nlp-lang,"",nlp,3,3,1.0
org.ansj.splitWord.analysis,DicAnalysisTest,test1,org.nlpcn:nlp-lang,"",nlp,3,12,0.25
org.ansj.splitWord.analysis,DicAnalysisTest,test1,junit:junit,Testing Frameworks,"testing,junit",9,12,0.75
org.ansj.splitWord.analysis,DicAnalysisTest,test2,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
org.ansj.app.crf,ConfigTest,makeToElementList,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.util,Counter,count,org.nlpcn:nlp-lang,"",nlp,11,11,1.0
org.ansj.app.crf,ConfigTest,getTagName4,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.app.crf,MakeTrainFile,"",org.nlpcn:nlp-lang,"",nlp,3,3,1.0
org.ansj.recognition.impl,KilobitRecognitionTest,test1,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
org.ansj.ansj_lucene4_plug,AppTest,main,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
org.ansj.app.extracting,TokenTest,test,junit:junit,Testing Frameworks,"testing,junit",13,13,1.0
org.ansj.library,SynonymsLibrary,reload,org.nlpcn:nlp-lang,"",nlp,3,3,1.0
org.ansj.ansj_lucene_plug,IndexTest,search,org.apache.lucene:lucene-queryparser,"","lucene,apache,index",10,68,0.15
