packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
zemberek.corpus,WebDocumentTest,junit:junit,Testing Frameworks,"testing,junit",3,6,0.5
zemberek.morphology.analysis,AnalyzerTestBase,junit:junit,Testing Frameworks,"testing,junit",26,26,1.0
zemberek.phrase,MultiWordPhreaseList,com.google.guava:guava,Core Utilities,google,5,5,1.0
zemberek.core.math,DoubleArrays,com.google.guava:guava,Core Utilities,google,10,10,1.0
zemberek.morphology.analysis,PronounsTest,junit:junit,Testing Frameworks,"testing,junit",32,32,1.0
zemberek.tokenization,TurkishTokenizer,org.antlr:antlr4-runtime,"","compiler,parser,runtime",69,69,1.0
zemberek.core.text,TextUtil,com.google.guava:guava,Core Utilities,google,30,30,1.0
zemberek.core.collections,IntFloatMapTest,junit:junit,Testing Frameworks,"testing,junit",27,47,0.57
zemberek.core.collections,IntFloatMapTest,com.google.guava:guava,Core Utilities,google,20,47,0.43
zemberek.lm,FakeLm,com.google.guava:guava,Core Utilities,google,9,9,1.0
zemberek.core.logging,LoggerTest,junit:junit,Testing Frameworks,"testing,junit",11,11,1.0
zemberek.morphology.old_ambiguity,AbstractDisambiguator,com.google.guava:guava,Core Utilities,google,29,29,1.0
zemberek.morphology.analysis,StemTransitionsTrieBased,com.google.guava:guava,Core Utilities,google,13,13,1.0
zemberek.morphology.apps,ZemberekNlpScripts,com.google.guava:guava,Core Utilities,google,50,108,0.46
zemberek.morphology.apps,ZemberekNlpScripts,junit:junit,Testing Frameworks,"testing,junit",58,108,0.54
zemberek.core.hash,StringHashKeyProvider,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.tokenization,TurkishTokenizerTest,junit:junit,Testing Frameworks,"testing,junit",81,89,0.91
zemberek.tokenization,TurkishTokenizerTest,com.google.guava:guava,Core Utilities,google,8,89,0.09
zemberek.core.embeddings,MatrixTest,junit:junit,Testing Frameworks,"testing,junit",7,7,1.0
zemberek.morphology.generator,WordGeneratorTest,junit:junit,Testing Frameworks,"testing,junit",25,35,0.71
zemberek.morphology.generator,WordGeneratorTest,com.google.guava:guava,Core Utilities,google,10,35,0.29
zemberek.morphology.analysis,UnidentifiedTokenAnalyzer,com.google.guava:guava,Core Utilities,google,4,4,1.0
zemberek.morphology.external,DisambiguatorPreprocessor,com.google.guava:guava,Core Utilities,google,11,11,1.0
zemberek.ner,CorpusNerCollector,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.tokenization,TurkishSentenceExtractorTest,com.google.guava:guava,Core Utilities,google,13,63,0.21
zemberek.tokenization,TurkishSentenceExtractorTest,junit:junit,Testing Frameworks,"testing,junit",50,63,0.79
zemberek.core.io,TestBytes,junit:junit,Testing Frameworks,"testing,junit",121,121,1.0
zemberek.morphology.ambiguity,PerceptronAmbiguityResolverEvaluation,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.morphology.lexicon.tr,TurkishDictionaryLoader,com.google.guava:guava,Core Utilities,google,36,36,1.0
zemberek.apps,ConsoleApp,com.beust:jcommander,Command Line Parsers,"cli,parser",13,13,1.0
zemberek.core.collections,TrieTest,com.google.guava:guava,Core Utilities,google,10,36,0.28
zemberek.core.collections,TrieTest,junit:junit,Testing Frameworks,"testing,junit",26,36,0.72
zemberek.tokenization.antlr,CustomLexerATNSimulator,org.antlr:antlr4-runtime,"","compiler,parser,runtime",38,38,1.0
zemberek.core.collections,Histogram,com.google.guava:guava,Core Utilities,google,6,6,1.0
zemberek.morphology.analysis,PostpTest,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.core.turkish,TurkishAlphabetTest,junit:junit,Testing Frameworks,"testing,junit",38,38,1.0
zemberek.normalization,TurkishSpellCheckerTest,com.google.guava:guava,Core Utilities,google,11,38,0.29
zemberek.normalization,TurkishSpellCheckerTest,junit:junit,Testing Frameworks,"testing,junit",27,38,0.71
zemberek.morphology.ambiguity,PerceptronAmbiguityResolver,com.google.guava:guava,Core Utilities,google,4,4,1.0
zemberek.core.quantization,KMeansQuantizer,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.morphology.analysis,StemTransitionsMapBased,com.google.guava:guava,Core Utilities,google,66,66,1.0
zemberek.apps.fasttext,FastTextAppBase,com.beust:jcommander,Command Line Parsers,"cli,parser",5,6,0.83
zemberek.apps.fasttext,FastTextAppBase,com.google.guava:guava,Core Utilities,google,1,6,0.17
zemberek.morphology.ambiguity,RuleBasedDisambiguator,com.google.guava:guava,Core Utilities,google,6,6,1.0
zemberek.langid,LanguageIndentifierTest,junit:junit,Testing Frameworks,"testing,junit",62,62,1.0
zemberek.core.text,BlockTextLoaderTest,junit:junit,Testing Frameworks,"testing,junit",13,13,1.0
zemberek.classification,ItemFindExperiment,com.google.guava:guava,Core Utilities,google,8,8,1.0
zemberek.corpus,CorpusSearcher,org.apache.lucene:lucene-queryparser,"","lucene,apache,index",4,34,0.12
zemberek.corpus,CorpusSearcher,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",4,34,0.12
zemberek.corpus,CorpusSearcher,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",26,34,0.76
zemberek.morphology.ambiguity,AmbiguityResolutionTests,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
zemberek.core.text,TextSegmenter,com.google.guava:guava,Core Utilities,google,3,3,1.0
zemberek.corpus,WebCorpus,com.google.guava:guava,Core Utilities,google,4,4,1.0
zemberek.morphology.external,OflazerAnalyzerRunner,com.google.guava:guava,Core Utilities,google,45,45,1.0
zemberek.morphology.old_ambiguity,LmGenerator,com.google.guava:guava,Core Utilities,google,5,5,1.0
zemberek.core.collections,UIntMapTest,com.google.guava:guava,Core Utilities,google,12,52,0.23
zemberek.core.collections,UIntMapTest,junit:junit,Testing Frameworks,"testing,junit",40,52,0.77
zemberek.morphology.analysis,NounsTest,junit:junit,Testing Frameworks,"testing,junit",28,28,1.0
zemberek.core.collections,UIntSetTest,com.google.guava:guava,Core Utilities,google,10,37,0.27
zemberek.core.collections,UIntSetTest,junit:junit,Testing Frameworks,"testing,junit",27,37,0.73
zemberek.core.quantization,BinningQuantizer,com.google.guava:guava,Core Utilities,google,4,4,1.0
zemberek.core.enums,StringEnumMap,com.google.guava:guava,Core Utilities,google,24,24,1.0
zemberek.morphology.analysis,QuestionTest,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.tokenization,SentenceExtractionComparison,com.google.guava:guava,Core Utilities,google,8,40,0.2
zemberek.tokenization,SentenceExtractionComparison,org.apache.opennlp:opennlp-tools,Natural Language Processing,"nlp,tools,apache",32,40,0.8
zemberek.core.collections,LookupSetTest,junit:junit,Testing Frameworks,"testing,junit",32,32,1.0
zemberek.apps.fasttext,ClassificationConsole,com.beust:jcommander,Command Line Parsers,"cli,parser",3,3,1.0
zemberek.apps.ner,FindNamedEntities,com.google.guava:guava,Core Utilities,google,5,7,0.71
zemberek.apps.ner,FindNamedEntities,com.beust:jcommander,Command Line Parsers,"cli,parser",2,7,0.29
zemberek.morphology.analysis.tr,TurkishNumbersTest,junit:junit,Testing Frameworks,"testing,junit",73,83,0.88
zemberek.morphology.analysis.tr,TurkishNumbersTest,com.google.guava:guava,Core Utilities,google,10,83,0.12
zemberek.morphology.lexicon,RootLexicon,com.google.guava:guava,Core Utilities,google,22,22,1.0
zemberek.langid,LanguageIdentifier,com.google.guava:guava,Core Utilities,google,35,35,1.0
zemberek.apps.morphology,MorphologyConsole,com.beust:jcommander,Command Line Parsers,"cli,parser",2,2,1.0
zemberek.core.io,KeyValueReaderTest,com.google.guava:guava,Core Utilities,google,2,9,0.22
zemberek.core.io,KeyValueReaderTest,junit:junit,Testing Frameworks,"testing,junit",7,9,0.78
zemberek.langid.model,MapBasedCharNgramLanguageModel,com.google.guava:guava,Core Utilities,google,8,8,1.0
zemberek.core.io,SimpleTextWriter,com.google.guava:guava,Core Utilities,google,10,10,1.0
zemberek.corpus,LuceneIndexer,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",5,36,0.14
zemberek.corpus,LuceneIndexer,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",31,36,0.86
zemberek.lm.compression,SmoothLmTest,com.google.guava:guava,Core Utilities,google,19,111,0.17
zemberek.lm.compression,SmoothLmTest,junit:junit,Testing Frameworks,"testing,junit",92,111,0.83
zemberek.morphology.ambiguity,AmbigiousContextExtractor,com.google.guava:guava,Core Utilities,google,3,3,1.0
zemberek.core.process,ProcessRunner,com.google.guava:guava,Core Utilities,google,9,9,1.0
zemberek.morphology.lexicon.tr,TurkishDictionaryLoaderTest,com.google.guava:guava,Core Utilities,google,9,93,0.1
zemberek.morphology.lexicon.tr,TurkishDictionaryLoaderTest,junit:junit,Testing Frameworks,"testing,junit",84,93,0.9
zemberek.core.math,FloatArraysTest,junit:junit,Testing Frameworks,"testing,junit",185,185,1.0
zemberek.morphology.analysis,VerbsTest,junit:junit,Testing Frameworks,"testing,junit",35,35,1.0
zemberek.core.io,SimpleTextWriterTest,com.google.guava:guava,Core Utilities,google,2,18,0.11
zemberek.core.io,SimpleTextWriterTest,junit:junit,Testing Frameworks,"testing,junit",16,18,0.89
zemberek.apps.corpus,RemoveDuplicateLines,com.beust:jcommander,Command Line Parsers,"cli,parser",6,11,0.55
zemberek.apps.corpus,RemoveDuplicateLines,com.google.guava:guava,Core Utilities,google,5,11,0.45
zemberek.core.collections,LongBitVectorTest,junit:junit,Testing Frameworks,"testing,junit",54,59,0.92
zemberek.core.collections,LongBitVectorTest,com.google.guava:guava,Core Utilities,google,5,59,0.08
zemberek.apps.lm,CompressLm,com.google.guava:guava,Core Utilities,google,17,23,0.74
zemberek.apps.lm,CompressLm,com.beust:jcommander,Command Line Parsers,"cli,parser",6,23,0.26
zemberek.core.embeddings,WordVectorsTrainer,com.google.guava:guava,Core Utilities,google,8,8,1.0
zemberek.core.hash,LargeNgramMphfTest,com.google.guava:guava,Core Utilities,google,12,18,0.67
zemberek.core.hash,LargeNgramMphfTest,junit:junit,Testing Frameworks,"testing,junit",6,18,0.33
zemberek.morphology.external,ProcessRunner,com.google.guava:guava,Core Utilities,google,9,9,1.0
zemberek.tokenization,PerceptronSegmenter,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.normalization,NormalizationScripts,com.google.guava:guava,Core Utilities,google,24,24,1.0
zemberek.morphology.analysis,SingleAnalysis,com.google.guava:guava,Core Utilities,google,4,4,1.0
zemberek.apps.corpus,PreprocessTurkishCorpus,com.beust:jcommander,Command Line Parsers,"cli,parser",8,8,1.0
zemberek.corpus,CorpusDbTest,com.google.guava:guava,Core Utilities,google,3,9,0.33
zemberek.corpus,CorpusDbTest,junit:junit,Testing Frameworks,"testing,junit",6,9,0.67
zemberek.embedding.fasttext,FastTextTest,junit:junit,Testing Frameworks,"testing,junit",8,8,1.0
zemberek.core.math,DoubleArraysTest,junit:junit,Testing Frameworks,"testing,junit",179,179,1.0
zemberek.core.collections,UIntValueMapTest,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
zemberek.langid.train,ModelGenerator,com.google.guava:guava,Core Utilities,google,7,7,1.0
zemberek.morphology.old_ambiguity,AmbiguityStats,com.google.guava:guava,Core Utilities,google,30,30,1.0
zemberek.morphology.analysis,VerbDerivationTest,junit:junit,Testing Frameworks,"testing,junit",17,17,1.0
zemberek.morphology.old_ambiguity,PerceptronDisambiguatorPort,com.google.guava:guava,Core Utilities,google,19,19,1.0
zemberek.embedding,DistanceBasedStemmer,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.scratchpad,DictionaryOperations,com.google.guava:guava,Core Utilities,google,9,9,1.0
zemberek.normalization,NoisyWordsLexiconGenerator,com.google.guava:guava,Core Utilities,google,24,24,1.0
zemberek.core.hash,MultiLevelMphfTest,junit:junit,Testing Frameworks,"testing,junit",4,9,0.44
zemberek.core.hash,MultiLevelMphfTest,com.google.guava:guava,Core Utilities,google,5,9,0.56
zemberek.classification,FastTextClassifier,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.morphology,TurkishMorphology,com.google.guava:guava,Core Utilities,google,5,5,1.0
zemberek.morphology.analysis,RuleBasedAnalyzer,com.google.guava:guava,Core Utilities,google,8,8,1.0
zemberek.core.turkish,StemAndEnding,com.google.guava:guava,Core Utilities,google,4,4,1.0
zemberek.corpus,CorpusDb,com.google.guava:guava,Core Utilities,google,4,21,0.19
zemberek.corpus,CorpusDb,com.h2database:h2,Embedded SQL Databases,"embedded,database,sql",17,21,0.81
zemberek.lm.backoff,SimpleBackoffNgramModel,com.google.guava:guava,Core Utilities,google,15,15,1.0
zemberek.apps.ner,TrainNerModel,com.beust:jcommander,Command Line Parsers,"cli,parser",4,4,1.0
zemberek.classification,FastTextClassifierTrainer,com.google.guava:guava,Core Utilities,google,6,6,1.0
zemberek.core.io,Bytes,com.google.guava:guava,Core Utilities,google,4,4,1.0
zemberek.corpus,Scripts,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.dependency,ConllTreebankReader,com.google.guava:guava,Core Utilities,google,9,9,1.0
zemberek.core.collections,IntMapTest,com.google.guava:guava,Core Utilities,google,22,44,0.5
zemberek.core.collections,IntMapTest,junit:junit,Testing Frameworks,"testing,junit",22,44,0.5
zemberek.apps,ApplicationRunner,com.google.guava:guava,Core Utilities,google,8,8,1.0
zemberek.core.io,SimpleTextReaderTest,junit:junit,Testing Frameworks,"testing,junit",20,24,0.83
zemberek.core.io,SimpleTextReaderTest,com.google.guava:guava,Core Utilities,google,4,24,0.17
zemberek.langid,ConfusionTest,com.google.guava:guava,Core Utilities,google,19,19,1.0
zemberek.core.io,LineIterator,com.google.guava:guava,Core Utilities,google,6,6,1.0
zemberek.apps.lm,GenerateVocabulary,com.google.guava:guava,Core Utilities,google,14,25,0.56
zemberek.apps.lm,GenerateVocabulary,com.beust:jcommander,Command Line Parsers,"cli,parser",11,25,0.44
zemberek.lm.compression,UncompressedToSmoothLmConverter,com.google.guava:guava,Core Utilities,google,8,8,1.0
zemberek.morphology.analysis,SpeedTest,com.google.guava:guava,Core Utilities,google,12,14,0.86
zemberek.morphology.analysis,SpeedTest,junit:junit,Testing Frameworks,"testing,junit",2,14,0.14
zemberek.core.hash,IntArrayKeyProvider,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.langid.model,CompressedCharNgramModel,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.core.collections,IntValueMapTest,com.google.guava:guava,Core Utilities,google,20,164,0.12
zemberek.core.collections,IntValueMapTest,junit:junit,Testing Frameworks,"testing,junit",144,164,0.88
zemberek.morphology.analysis,AdjectivesTest,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.core.collections,IntVectorTest,junit:junit,Testing Frameworks,"testing,junit",42,42,1.0
zemberek.core.io,StringsTest,junit:junit,Testing Frameworks,"testing,junit",199,199,1.0
zemberek.morphology.analysis,CoverageTest,com.google.guava:guava,Core Utilities,google,8,12,0.67
zemberek.morphology.analysis,CoverageTest,junit:junit,Testing Frameworks,"testing,junit",4,12,0.33
zemberek.ner,NerDataSetTest,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
zemberek.tokenization,TurkishSentenceExtractor,com.google.guava:guava,Core Utilities,google,7,7,1.0
zemberek.core.collections,IntIntMapTest,com.google.guava:guava,Core Utilities,google,20,87,0.23
zemberek.core.collections,IntIntMapTest,junit:junit,Testing Frameworks,"testing,junit",67,87,0.77
zemberek.normalization,CharacterGraphDecoderTest,junit:junit,Testing Frameworks,"testing,junit",60,68,0.88
zemberek.normalization,CharacterGraphDecoderTest,com.google.guava:guava,Core Utilities,google,8,68,0.12
zemberek.apps.fasttext,EvaluateClassifier,com.beust:jcommander,Command Line Parsers,"cli,parser",5,5,1.0
zemberek.lm.compression,MultiFileUncompressedLm,com.google.guava:guava,Core Utilities,google,17,17,1.0
zemberek.ner,NerExperiment,com.google.guava:guava,Core Utilities,google,5,5,1.0
zemberek.morphology.ambiguity,DataConverter,com.google.guava:guava,Core Utilities,google,7,7,1.0
zemberek.tokenization,SpanTest,junit:junit,Testing Frameworks,"testing,junit",20,20,1.0
zemberek.scratchpad,TdkLoader,org.jsoup:jsoup,HTML Parsers,"html,parser",14,14,1.0
zemberek.langid.train,Trainer,com.google.guava:guava,Core Utilities,google,29,29,1.0
zemberek.morphology.analysis,AnalysisFormatterTest,junit:junit,Testing Frameworks,"testing,junit",40,40,1.0
zemberek.morphology.ambiguity,RuleBasedDisambiguatorTest,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.analysis,AdjectiveDerivationTest,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
zemberek.core.collections,Trie,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.core.logging,Log,com.google.guava:guava,Core Utilities,google,9,9,1.0
zemberek.core.io,StringFilters,com.google.guava:guava,Core Utilities,google,6,6,1.0
zemberek.corpus,LuceneLemmaFilterTest,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",46,64,0.72
zemberek.corpus,LuceneLemmaFilterTest,org.apache.lucene:lucene-queryparser,"","lucene,apache,index",6,64,0.09
zemberek.corpus,LuceneLemmaFilterTest,junit:junit,Testing Frameworks,"testing,junit",7,64,0.11
zemberek.corpus,LuceneLemmaFilterTest,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",5,64,0.08
zemberek.core.hash,LargeNgramMphf,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.morphology.ambiguity,PerceptronAmbiguityResolverTrainer,com.google.guava:guava,Core Utilities,google,7,7,1.0
zemberek.tokenization.antlr,TurkishLexer,org.antlr:antlr4-runtime,"","compiler,parser,runtime",79,86,0.92
zemberek.tokenization.antlr,TurkishLexer,com.google.guava:guava,Core Utilities,google,7,86,0.08
zemberek.core.collections,FixedBitVectorTest,junit:junit,Testing Frameworks,"testing,junit",46,51,0.9
zemberek.core.collections,FixedBitVectorTest,com.google.guava:guava,Core Utilities,google,5,51,0.1
zemberek.core.io,SimpleTextReader,com.google.guava:guava,Core Utilities,google,10,10,1.0
zemberek.normalization,RandomWalkFunctionalTest,junit:junit,Testing Frameworks,"testing,junit",7,7,1.0
zemberek.normalization,TurkishSpellChecker,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.morphology.analysis,AdverbsTest,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.core.io,Files,com.google.guava:guava,Core Utilities,google,15,15,1.0
zemberek.morphology.analysis,AnalysisDebugData,com.google.guava:guava,Core Utilities,google,7,7,1.0
zemberek.core.turkish,TurkishAlphabet,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.apps.lm,CompressLmTest,com.google.guava:guava,Core Utilities,google,4,8,0.5
zemberek.apps.lm,CompressLmTest,junit:junit,Testing Frameworks,"testing,junit",4,8,0.5
zemberek.morphology.analysis,ConjunctionTest,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.normalization,TurkishSentenceNormalizer,com.google.guava:guava,Core Utilities,google,31,31,1.0
zemberek.examples.classification,ClassificationExampleBase,com.google.guava:guava,Core Utilities,google,6,6,1.0
zemberek.corpus,WebDocument,com.google.guava:guava,Core Utilities,google,12,12,1.0
zemberek.core.io,IOs,com.google.guava:guava,Core Utilities,google,12,12,1.0
zemberek.morphology.analysis,AnalysisCache,com.google.guava:guava,Core Utilities,google,15,33,0.45
zemberek.morphology.analysis,AnalysisCache,com.github.ben-manes.caffeine:caffeine,Cache Implementations,"github,cache",18,33,0.55
zemberek.apps.fasttext,GenerateWordVectors,com.beust:jcommander,Command Line Parsers,"cli,parser",5,5,1.0
zemberek.morphology.analysis,WordAnalysisSurfaceFormatterTest,junit:junit,Testing Frameworks,"testing,junit",17,17,1.0
zemberek.morphology.analysis,NounDerivationTest,junit:junit,Testing Frameworks,"testing,junit",31,31,1.0
zemberek.langid.train,SubtitleExtractor,com.google.guava:guava,Core Utilities,google,17,17,1.0
zemberek.core.text,TokenSequence,com.google.guava:guava,Core Utilities,google,12,12,1.0
zemberek.langid.model,BaseCharNgramModel,com.google.guava:guava,Core Utilities,google,4,4,1.0
zemberek.core.collections,HashBase,com.google.guava:guava,Core Utilities,google,3,3,1.0
zemberek.examples.tokenization,TurkishTokenizationExample,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.morphology.generator,WordGenerator,com.google.guava:guava,Core Utilities,google,8,8,1.0
zemberek.morphology.lexicon,DictionarySerializer,com.google.guava:guava,Core Utilities,google,2,2,1.0
